Word,Count,Percentage of total,Cumulative percentage of total
Κύρειος,2,0.12,87.38
Κολλυτεύς,1,0.06,87.44
Πειραιεύς,1,0.06,87.5
Εὐωνυμεύς,1,0.06,87.56
Ἀχαρνεύς,1,0.06,87.62
Στειριεύς,1,0.06,87.68
Μυρρινούσιος,1,0.06,87.74
Ἀχερδούσιος,1,0.06,87.8
Κυδαθηναιεύς,1,0.06,87.86
Περιθοίδης,1,0.06,87.92
Τιμάρχος,1,0.06,87.98
Κερκυραῖος,1,0.06,88.04
Ἱμεραῖος,1,0.06,88.1
Κασανδδρεύς,1,0.06,88.16
Ἐπιζεφύριος,1,0.06,88.22
Κύθνιος,1,0.06,88.29
Εὔξεινος,1,0.06,88.35
Κορινθιουργής,1,0.06,88.41
Ἡραῖος,1,0.06,88.47
Συβαρίτης,1,0.06,88.53
Κυμαίκος,1,0.06,88.59
Χαλδαικός,1,0.06,88.65
Μαριανδυνός,1,0.06,88.71
Σιδώνιος,1,0.06,88.77
Μαγνητικός,1,0.06,88.83
Δαρεικός,1,0.06,88.89
Ἀττική,1,0.06,88.95
Μολοττικός,1,0.06,89.01
Λάκαινος,1,0.06,89.07
Κυρηναικός,1,0.06,89.13
Ἀσιαγενής,1,0.06,89.19
Μεγαλλείος,1,0.06,89.25
Αἰγυπτιός,1,0.06,89.31
Κρισαικὸς,1,0.06,89.37
Ἐλευθέριος,1,0.06,89.43
Κυθήριος,1,0.06,89.49
Αἰθιοπικός,1,0.06,89.55
Ἀρεοπαγιτικός,1,0.06,89.61
Σαμιακός,1,0.06,89.67
Πάρος,1,0.06,89.73
Θρήισσος,1,0.06,89.79
Εὐεργέτης,1,0.06,89.86
Νεαπόλιτος,1,0.06,89.92
Φρυγιακός,1,0.06,89.98
Ὑμήττιος,1,0.06,90.04
Κρατήτειος,1,0.06,90.1
Θεσσαλικός,1,0.06,90.16
Λευκαδίος,1,0.06,90.22
Ποσειδώνιος,1,0.06,90.28
Πεντελικός,1,0.06,90.34
Νικαιεύς,1,0.06,90.4
Πυθιονίκης,1,0.06,90.46
Σαπφῷος,1,0.06,90.52
Ῥάριος,1,0.06,90.58
Ἀσκραῖος,1,0.06,90.64
Ἀσκραίκος,1,0.06,90.7
Αἰολικός,1,0.06,90.76
Ἀπιδανός,1,0.06,90.82
Μεσσηνιακός,1,0.06,90.88
Δημήτριος,1,0.06,90.94
Εὐριπίδειος,1,0.06,91.0
Κυδώνιος,1,0.06,91.06
Θρῄκιος,1,0.06,91.12
Τενέδιος,1,0.06,91.18
Ἀκαδημαικός,1,0.06,91.24
Ἀργύννις,1,0.06,91.3
Ἐρυθραῖος,1,0.06,91.36
Σιμωνίδειος,1,0.06,91.43
Τριχονείος,1,0.06,91.49
Ἑλλαδικός,1,0.06,91.55
Ὠλένιος,1,0.06,91.61
Θεσσαλός,1,0.06,91.67
Λυκιοεργής,1,0.06,91.73
Νεμέσιος,1,0.06,91.79
Μινώιος,1,0.06,91.85
Λιλύβαιον,1,0.06,91.91
Σελινούντιος,1,0.06,91.97
Σαρδῴος,1,0.06,92.03
Τρανσαλπῖνος,1,0.06,92.09
Τρανσαλπίνος,1,0.06,92.15
Ἀδριατικός,1,0.06,92.21
Κελτός,1,0.06,92.27
Ὁμαρίος,1,0.06,92.33
Δημητριακός,1,0.06,92.39
Μεγαλοπολιτικός,1,0.06,92.45
Αἰγοσθενής,1,0.06,92.51
Αἰτωλικός,1,0.06,92.57
Λυσιτανός,1,0.06,92.63
Ἄριος,1,0.06,92.69
Βακτριανός,1,0.06,92.75
Ἀντιοχιστός,1,0.06,92.81
Φιλιππικός,1,0.06,92.87
Κιλίκιος,1,0.06,92.93
Ἴσιος,1,0.06,93.0
Ἀμφιλοχικός,1,0.06,93.06
Φωκικός,1,0.06,93.12
Κόπριος,1,0.06,93.18
Κολλυτεὺς,1,0.06,93.24
Νέμειος,1,0.06,93.3
Μαραθώνιος,1,0.06,93.36
Κιρραῖος,1,0.06,93.42
Φυλάσιος,1,0.06,93.48
Ἀβεντῖνος,1,0.06,93.54
Γρακχείους,1,0.06,93.6
Γράκχειος,1,0.06,93.66
Μιθριδάτειος,1,0.06,93.72
Κιμβρικóς,1,0.06,93.78
Ἰταλός,1,0.06,93.84
Καπυαῖος,1,0.06,93.9
Ἄλπειος,1,0.06,93.96
Ἄλπεια,1,0.06,94.02
Δελφικός,1,0.06,94.08
Λήμνιος,1,0.06,94.14
Ῥήγιον,1,0.06,94.2
Νικίειος,1,0.06,94.26
Μήλιος,1,0.06,94.32
Συλλανίος,1,0.06,94.38
Συλλανία,1,0.06,94.44
Ἑκαταῖος,1,0.06,94.5
Καστόρειος,1,0.06,94.57
Γοργίειος,1,0.06,94.63
Φλιάσιος,1,0.06,94.69
Χαιρωνίκος,1,0.06,94.75
Ἴνδιος,1,0.06,94.81
Βάκχειος,1,0.06,94.87
Κύπριος,1,0.06,94.93
Σκαρφεύς,1,0.06,94.99
Βιθυνός,1,0.06,95.05
Πελληναῖος,1,0.06,95.11
Πελλαῖος,1,0.06,95.17
Χαλυβώνιος,1,0.06,95.23
Ὑρκανικός,1,0.06,95.29
Ἀλβανός,1,0.06,95.35
Λατῖνος,1,0.06,95.41
Μαρσικός,1,0.06,95.47
Μολοσσός,1,0.06,95.53
Πέρσης,1,0.06,95.59
Παναθηναικός,1,0.06,95.65
Ἰλλυρικός,1,0.06,95.71
Κρισαῖος,1,0.06,95.77
Μενδήσιος,1,0.06,95.83
Κερυκυραῖος,1,0.06,95.89
Ποτειδεατικός,1,0.06,95.95
Διάσιος,1,0.06,96.01
Μειλίχιος,1,0.06,96.07
Λάκων,1,0.06,96.14
Εὐρωπαῖος,1,0.06,96.2
Μακεδ́νιος,1,0.06,96.26
Ἀδριανός,1,0.06,96.32
Καρδιανός,1,0.06,96.38
Σικελιώτης,1,0.06,96.44
Ἠπειρώτης,1,0.06,96.5
Σικελός,1,0.06,96.56
Ἰαπύγιος,1,0.06,96.62
Αὐσόνιος,1,0.06,96.68
Ῥεάτινος,1,0.06,96.74
Κεραύνια,1,0.06,96.8
Πελαργικός,1,0.06,96.86
Φρυγικός,1,0.06,96.92
Λυκαῖος,1,0.06,96.98
Φεβρουάριος,1,0.06,97.04
Σιβύλλειος,1,0.06,97.1
Μάιος,1,0.06,97.16
Τρίδυμος,1,0.06,97.22
Πρίσκος,1,0.06,97.28
Κρουσαίος,1,0.06,97.34
Ἀμβρακικός,1,0.06,97.4
Σαλεντῖνος,1,0.06,97.46
Κυλλήνις,1,0.06,97.52
Ἰδαῖος,1,0.06,97.58
Μεσσήνιος,1,0.06,97.64
Γεργίθιος,1,0.06,97.71
Λύδιος,1,0.06,97.77
Γυγάδας,1,0.06,97.83
Μακεδνός,1,0.06,97.89
Νάξιος,1,0.06,97.95
Λυδικός,1,0.06,98.01
Καυκάσιος,1,0.06,98.07
Τριοπικός,1,0.06,98.13
Ὀρχομένιος,1,0.06,98.19
Ἐπιδαύριος,1,0.06,98.25
Ἑλικών,1,0.06,98.31
Σπαρτιήτης,1,0.06,98.37
Ἄρης,1,0.06,98.43
Κάριος,1,0.06,98.49
Καυνικός,1,0.06,98.55
Καλυνδικός,1,0.06,98.61
̓Ινδικός,1,0.06,98.67
Βοιωτία,1,0.06,98.73
Μηλιακός,1,0.06,98.79
Φαληρικός,1,0.06,98.85
Νισαῖος,1,0.06,98.91
Ἐσσαῖος,1,0.06,98.97
Ἰδουμαῖος,1,0.06,99.03
Γαδαρεύς,1,0.06,99.09
Ἀράβιος,1,0.06,99.15
Ἀραβικός,1,0.06,99.21
Ἀντιγόνειος,1,0.06,99.28
Ἀγρίππειος,1,0.06,99.34
Αἰξωνεύς,1,0.06,99.4
Καλυδώνιος,1,0.06,99.46
Ἁλιμούσιος,1,0.06,99.52
Τραχίς,1,0.06,99.58
Κεραμικός,1,0.06,99.64
Θούριος,1,0.06,99.7
Μεγαρεὺς,1,0.06,99.76
Κεράμειος,1,0.06,99.82
Πελοποννήσιος,1,0.06,99.88
Τριφυλίς,1,0.06,99.94
Ὀπούντιος,1,0.06,100.0
